customer_id,first_name,last_name,id_number,date_of_birth,gender,email,phone_number,province,city,postal_code,income_bracket,employment_status,credit_score
CUS21491,Lynn,Rodriguez,8609201083,1951-10-03,M,lynn.rodriguez@outlook.com,+270672666092,Western Cape,Pretoria,1298,250K-500K,Retired,512
CUS27911,April,Ramos,6901088186,1982-06-24,F,april.ramos@gmail.com,+270762607729,North West,Johannesburg,3511,100K-250K,Employed,407
CUS39188,Erica,Smith,7202011086,1974-01-30,F,erica.smith@gmail.com,+270667199721,KwaZulu-Natal,Bloemfontein,6506,100K-250K,Self-employed,606
CUS24511,Susan,Patterson,8603038182,1987-03-26,F,susan.patterson@outlook.com,+270812015836,Limpopo,Bloemfontein,6746,250K-500K,Student,552
CUS41242,Rodney,Johnson,6711235083,1980-06-01,M,rodney.johnson@yahoo.com,+270627318822,Eastern Cape,Port Elizabeth,1799,0-100K,Employed,828
CUS28097,Sara,Spencer,8103238183,1961-03-06,F,sara.spencer@gmail.com,+270640172790,KwaZulu-Natal,Polokwane,8038,1M+,Student,746
CUS43653,Eric,Benton,7306254186,1998-03-02,F,eric.benton@yahoo.com,+270761265968,Eastern Cape,Port Elizabeth,4375,100K-250K,Student,346
CUS82471,Mark,Stone,9009087087,1958-04-06,M,mark.stone@gmail.com,+270614304556,KwaZulu-Natal,Johannesburg,5503,0-100K,Retired,317
CUS77342,Michael,Dyer,7705166187,1946-09-10,M,michael.dyer@yahoo.com,+270839275278,Northern Cape,Pretoria,1833,1M+,Employed,587
CUS51243,Sarah,Phillips,7808142189,2002-07-09,M,sarah.phillips@yahoo.com,+270628509801,North West,Durban,7924,100K-250K,Self-employed,355
CUS44781,Angela,Allison,9207152182,1948-01-11,F,angela.allison@gmail.com,+270647008072,KwaZulu-Natal,Johannesburg,6525,500K-1M,Student,490
CUS63975,Tammy,Evans,6104205184,1948-09-05,F,tammy.evans@outlook.com,+270824553842,Eastern Cape,Polokwane,1457,250K-500K,Student,765
CUS80932,Matthew,Obrien,9004042081,1961-06-19,M,matthew.obrien@gmail.com,+270818957177,KwaZulu-Natal,Port Elizabeth,2535,100K-250K,Self-employed,410
CUS68695,Sheila,Carter,6903080188,2003-06-23,M,sheila.carter@gmail.com,+270815344001,Free State,Pretoria,4718,1M+,Retired,588
CUS25176,Jose,Todd,7702284185,1999-12-05,F,jose.todd@outlook.com,+270639582101,Eastern Cape,Durban,4514,100K-250K,Retired,803
CUS81051,Jacob,Reed,8312031180,1999-11-05,M,jacob.reed@outlook.com,+270653964314,Limpopo,Durban,6775,100K-250K,Self-employed,831
CUS81283,James,Bender,7201144181,1992-02-12,F,james.bender@outlook.com,+270665220932,Eastern Cape,Cape Town,6882,1M+,Student,555
CUS21650,Gabrielle,Gray,6604072183,1975-03-16,F,gabrielle.gray@gmail.com,+270789629576,Western Cape,Bloemfontein,4302,100K-250K,Self-employed,411
CUS11815,Ryan,Baker,9907049181,1970-02-20,F,ryan.baker@gmail.com,+270721553565,KwaZulu-Natal,Cape Town,2011,250K-500K,Self-employed,704
CUS88230,Laura,Wright,9108176185,1955-03-24,M,laura.wright@outlook.com,+270639349817,Northern Cape,Pretoria,9319,1M+,Retired,590
CUS91193,Deborah,Preston,6112025087,1974-07-26,M,deborah.preston@outlook.com,+270848171045,Limpopo,Durban,6744,1M+,Employed,756
CUS75427,Catherine,Thomas,6509230087,1998-12-01,M,catherine.thomas@gmail.com,+270711607186,Limpopo,Cape Town,9234,250K-500K,Self-employed,465
CUS93183,Joshua,Bruce,9602268081,2005-07-21,F,joshua.bruce@gmail.com,+270826436546,Western Cape,Johannesburg,2938,100K-250K,Employed,404
CUS20273,Joseph,Burns,8904274081,1961-12-05,M,joseph.burns@outlook.com,+270612508654,KwaZulu-Natal,Kimberley,1999,0-100K,Student,436
CUS10681,Brian,Moore,8106017084,1951-05-02,M,brian.moore@outlook.com,+270674798235,Western Cape,Pretoria,6106,250K-500K,Employed,362
CUS34899,Eric,Frazier,9711184083,1962-09-15,F,eric.frazier@gmail.com,+270834678656,Gauteng,Cape Town,2558,500K-1M,Retired,408
CUS94348,Christopher,Hubbard,8610139089,1950-08-19,F,christopher.hubbard@gmail.com,+270781007782,North West,East London,9373,100K-250K,Retired,441
CUS93012,Eric,Russo,7309027089,1964-06-19,M,eric.russo@yahoo.com,+270652452276,Gauteng,Nelspruit,7489,250K-500K,Employed,693
CUS97515,Melissa,Ramirez,9804264081,2004-10-25,F,melissa.ramirez@yahoo.com,+270722798696,Northern Cape,Nelspruit,9564,250K-500K,Employed,667
CUS30159,Brent,Olsen,9504209088,1957-07-18,F,brent.olsen@outlook.com,+270621738820,KwaZulu-Natal,Bloemfontein,8900,1M+,Retired,684
CUS79916,Matthew,Long,9904195080,1975-09-19,M,matthew.long@gmail.com,+270678458407,Free State,Nelspruit,8867,0-100K,Student,522
CUS95026,Michael,Perez,6205229084,2001-08-14,M,michael.perez@outlook.com,+270636533193,Western Cape,Nelspruit,7105,250K-500K,Student,496
CUS19742,Mercedes,Miles,7804160088,1948-05-02,F,mercedes.miles@yahoo.com,+270710034871,Mpumalanga,East London,8220,100K-250K,Retired,720
CUS32326,George,Crane,6109076181,1943-10-09,M,george.crane@gmail.com,+270652484048,Eastern Cape,Kimberley,5133,0-100K,Student,483
CUS17367,Kelly,Webster,8605047081,2001-02-17,F,kelly.webster@outlook.com,+270686475331,Mpumalanga,Cape Town,7324,0-100K,Retired,324
CUS10404,Cody,Osborne,6705281184,1967-11-16,F,cody.osborne@gmail.com,+270827367743,Northern Cape,Kimberley,1133,250K-500K,Self-employed,752
CUS39847,Danny,Marsh,7411121085,1950-09-02,M,danny.marsh@outlook.com,+270798311837,Western Cape,Kimberley,5136,250K-500K,Employed,530
CUS18696,Katherine,Deleon,9101010181,2001-11-01,M,katherine.deleon@gmail.com,+270768281953,Northern Cape,Bloemfontein,6194,0-100K,Retired,657
CUS34848,Michael,Walters,6712117187,1981-11-03,M,michael.walters@gmail.com,+270799736836,North West,Port Elizabeth,2174,500K-1M,Self-employed,491
CUS29021,Katherine,Garrett,7209185088,1953-01-28,M,katherine.garrett@gmail.com,+270677633783,North West,Polokwane,2206,1M+,Employed,507
CUS72024,Megan,Taylor,7111090085,1952-02-24,F,megan.taylor@yahoo.com,+270649795368,Northern Cape,Cape Town,9241,500K-1M,Self-employed,708
CUS34043,Nathan,Cochran,8006067083,1955-05-25,M,nathan.cochran@gmail.com,+270604325883,Eastern Cape,Port Elizabeth,8063,250K-500K,Student,703
CUS53615,Jonathan,Watson,6909231182,1962-08-06,M,jonathan.watson@outlook.com,+270733400306,Northern Cape,Nelspruit,4244,100K-250K,Self-employed,645
CUS80786,Kathleen,Bush,6602110089,1948-08-18,F,kathleen.bush@gmail.com,+270648318478,KwaZulu-Natal,Nelspruit,7103,100K-250K,Employed,715
CUS18701,John,Wong,9009236089,1961-10-28,M,john.wong@yahoo.com,+270848322060,Eastern Cape,Bloemfontein,4595,0-100K,Retired,716
CUS35752,Mary,Barnett,9606267089,1940-12-03,M,mary.barnett@gmail.com,+270639804890,Limpopo,Kimberley,8501,100K-250K,Student,604
CUS99914,Jeremy,Berg,9502081081,1987-09-17,F,jeremy.berg@gmail.com,+270744805818,Free State,Bloemfontein,2244,0-100K,Employed,437
CUS56606,Travis,Peterson,8311275187,1953-03-31,M,travis.peterson@gmail.com,+270611190375,Gauteng,Pretoria,6611,500K-1M,Employed,584
CUS85748,Allen,Lopez,7502065080,1941-09-01,F,allen.lopez@yahoo.com,+270830835838,Northern Cape,East London,1292,0-100K,Retired,615
CUS59165,Bernard,Smith,6107040082,1959-07-12,M,bernard.smith@yahoo.com,+270731350938,Western Cape,Nelspruit,6893,1M+,Employed,414
CUS24973,Kevin,Harmon,7106038083,1998-06-19,M,kevin.harmon@outlook.com,+270841137649,Mpumalanga,Polokwane,1726,500K-1M,Self-employed,313
CUS11703,Cathy,Scott,7509084089,1939-09-11,M,cathy.scott@outlook.com,+270740148911,Limpopo,East London,6560,100K-250K,Self-employed,721
CUS84836,Derek,Byrd,7606179187,1974-01-22,M,derek.byrd@gmail.com,+270834399162,Mpumalanga,Port Elizabeth,5331,1M+,Retired,305
CUS47262,Jonathan,Holt,7104093081,1947-09-02,M,jonathan.holt@yahoo.com,+270678309540,Northern Cape,Pretoria,6743,250K-500K,Employed,603
CUS58507,Robert,Lee,9502034087,1992-02-05,M,robert.lee@yahoo.com,+270724901519,KwaZulu-Natal,Bloemfontein,9016,0-100K,Retired,777
CUS91604,Andrew,Rubio,6101046089,1944-07-27,F,andrew.rubio@outlook.com,+270667856348,Northern Cape,East London,8046,250K-500K,Employed,638
CUS44357,Tina,Gutierrez,9409193084,1947-12-05,F,tina.gutierrez@outlook.com,+270682448783,North West,Durban,9420,0-100K,Retired,581
CUS45490,Michael,Fields,9807185180,1955-10-13,F,michael.fields@gmail.com,+270631379627,Eastern Cape,East London,8089,500K-1M,Retired,671
CUS67708,Jason,Robinson,6004133181,1939-12-10,M,jason.robinson@yahoo.com,+270643538569,Gauteng,Port Elizabeth,4728,100K-250K,Retired,600
CUS85309,Maria,Clark,7512121083,1949-04-24,F,maria.clark@outlook.com,+270743808827,Limpopo,Pretoria,2981,250K-500K,Retired,316
CUS16098,Tracy,Lawson,8706257081,2004-01-09,F,tracy.lawson@outlook.com,+270622784220,Northern Cape,Nelspruit,1048,0-100K,Self-employed,630
CUS34400,Robert,Orozco,8111038089,1958-01-16,M,robert.orozco@outlook.com,+270746348602,North West,Cape Town,2668,100K-250K,Retired,815
CUS63055,Phyllis,Church,9807215080,1969-03-09,M,phyllis.church@outlook.com,+270618982560,Limpopo,Polokwane,3086,500K-1M,Employed,714
CUS51325,James,Miller,8111245185,1976-05-04,M,james.miller@gmail.com,+270677958562,KwaZulu-Natal,Pretoria,4472,0-100K,Student,511
CUS31868,Courtney,Owens,9210147089,1968-08-02,M,courtney.owens@gmail.com,+270826001865,Limpopo,Port Elizabeth,6893,250K-500K,Employed,777
CUS25482,Kyle,Hubbard,8911258085,1975-12-29,F,kyle.hubbard@yahoo.com,+270748995191,Northern Cape,Polokwane,6721,500K-1M,Student,578
CUS39491,Maria,Church,6003053086,2006-03-23,F,maria.church@gmail.com,+270842314479,Western Cape,Pretoria,5215,100K-250K,Self-employed,377
CUS20445,Alice,Moreno,6309046080,1989-07-24,F,alice.moreno@outlook.com,+270711361835,Gauteng,Durban,1079,0-100K,Retired,448
CUS46704,Kathryn,Guzman,6609277188,1983-07-28,M,kathryn.guzman@outlook.com,+270712307325,KwaZulu-Natal,Port Elizabeth,8721,100K-250K,Retired,406
CUS33943,Marilyn,Horton,8001200188,1945-12-19,F,marilyn.horton@outlook.com,+270825812402,Eastern Cape,Nelspruit,1909,0-100K,Retired,346
CUS59888,Renee,Torres,7603133085,2005-12-13,F,renee.torres@yahoo.com,+270810979388,Eastern Cape,Pretoria,9357,0-100K,Employed,654
CUS17361,Arthur,Edwards,6907276086,1980-02-11,M,arthur.edwards@outlook.com,+270674167047,Mpumalanga,Cape Town,1761,500K-1M,Retired,498
CUS36936,Elizabeth,Vazquez,8102065089,1973-01-29,M,elizabeth.vazquez@outlook.com,+270615004888,Northern Cape,Durban,7803,100K-250K,Self-employed,383
CUS62241,Robin,Ward,7907207089,1969-11-28,M,robin.ward@yahoo.com,+270790194029,Mpumalanga,Polokwane,7454,500K-1M,Self-employed,675
CUS99635,Jill,Villegas,7006149189,1951-09-30,M,jill.villegas@outlook.com,+270818092689,Limpopo,East London,5450,250K-500K,Retired,630
CUS68807,Amanda,Jackson,8411119183,1970-09-14,M,amanda.jackson@yahoo.com,+270719528685,KwaZulu-Natal,Bloemfontein,8473,500K-1M,Student,589
CUS29605,Adrian,Thomas,8602220188,1948-08-03,M,adrian.thomas@gmail.com,+270798250057,North West,Polokwane,1748,500K-1M,Self-employed,403
CUS88375,William,Higgins,9111255189,1994-12-02,M,william.higgins@yahoo.com,+270743871345,KwaZulu-Natal,Polokwane,8895,1M+,Self-employed,519
CUS91003,Juan,Cooper,6608076185,1967-03-21,M,juan.cooper@gmail.com,+270723045756,Northern Cape,Bloemfontein,9229,100K-250K,Retired,436
CUS50716,Clifford,Anderson,7808227084,1954-08-06,M,clifford.anderson@yahoo.com,+270723834351,North West,Bloemfontein,8746,1M+,Self-employed,714
CUS86577,Stephen,Klein,8212071084,1947-10-21,F,stephen.klein@yahoo.com,+270667338095,Eastern Cape,Johannesburg,3659,1M+,Student,427
CUS83401,Patrick,Henderson,8709222089,1980-10-14,F,patrick.henderson@yahoo.com,+270636336164,Free State,Pretoria,7100,100K-250K,Student,687
CUS29913,Laura,Cole,7412049083,2006-10-03,F,laura.cole@gmail.com,+270731396275,KwaZulu-Natal,Bloemfontein,7140,1M+,Retired,521
CUS87961,Bobby,Wilson,7011174088,1993-07-17,F,bobby.wilson@outlook.com,+270797840004,North West,Kimberley,3009,500K-1M,Student,740
CUS41124,Michael,Brandt,6908231180,1954-09-07,F,michael.brandt@yahoo.com,+270679200811,KwaZulu-Natal,Cape Town,8205,500K-1M,Student,395
CUS28870,Jason,May,9102243089,1995-06-27,F,jason.may@yahoo.com,+270719660140,North West,Johannesburg,8371,250K-500K,Self-employed,382
CUS63020,Melinda,Mcguire,6410079188,1962-07-22,M,melinda.mcguire@outlook.com,+270780097627,Limpopo,Polokwane,6088,100K-250K,Employed,369
CUS73152,Belinda,Snyder,7808050083,1989-05-23,F,belinda.snyder@gmail.com,+270675308731,Limpopo,Polokwane,1549,0-100K,Student,737
CUS32438,Julie,Rivas,9601098189,1946-10-27,F,julie.rivas@outlook.com,+270712532361,Mpumalanga,Kimberley,2122,250K-500K,Employed,320
CUS75676,Elizabeth,Williams,8601287080,1949-03-17,M,elizabeth.williams@outlook.com,+270642046011,Mpumalanga,Cape Town,6266,250K-500K,Employed,552
CUS24622,Alexis,Gibbs,8611254180,1982-06-14,F,alexis.gibbs@gmail.com,+270618457183,Northern Cape,East London,7750,250K-500K,Employed,599
CUS10366,Katherine,Hurley,9705113183,1946-08-01,M,katherine.hurley@gmail.com,+270827948504,Western Cape,East London,9887,250K-500K,Student,500
CUS93085,Ray,Sanchez,9901259186,1984-10-27,F,ray.sanchez@outlook.com,+270814584622,Free State,Bloemfontein,8202,1M+,Retired,805
CUS43710,Frank,Padilla,9710162087,1974-01-20,M,frank.padilla@yahoo.com,+270766222561,Northern Cape,Nelspruit,7052,100K-250K,Employed,736
CUS54874,Aaron,Clark,6811270185,1956-01-15,M,aaron.clark@gmail.com,+270655061875,Western Cape,Kimberley,4815,1M+,Retired,807
CUS28203,Paula,Stevens,9909243185,1994-08-13,F,paula.stevens@outlook.com,+270663841583,North West,Johannesburg,8615,100K-250K,Student,578
CUS22865,David,Wilson,9204193184,1954-06-22,M,david.wilson@yahoo.com,+270827655149,Eastern Cape,Pretoria,9282,100K-250K,Employed,544
CUS90360,Anthony,Vance,9403083186,2001-03-12,M,anthony.vance@gmail.com,+270643494822,Limpopo,Johannesburg,4243,0-100K,Retired,849
CUS99733,Briana,Cardenas,6806287186,1980-07-08,F,briana.cardenas@yahoo.com,+270633549100,North West,Port Elizabeth,9427,1M+,Student,839
CUS53840,Alex,Santos,7509191184,1948-05-23,F,alex.santos@gmail.com,+270609113368,Gauteng,Bloemfontein,1568,250K-500K,Self-employed,722
CUS95373,Darryl,Munoz,8006284187,1939-10-15,M,darryl.munoz@gmail.com,+270748941744,Mpumalanga,Durban,9150,0-100K,Self-employed,328
CUS64344,Donald,Gross,6811079182,1974-02-16,F,donald.gross@gmail.com,+270663084023,KwaZulu-Natal,Durban,3005,1M+,Student,809
CUS49174,Kyle,Flores,7509018182,1942-07-05,M,kyle.flores@gmail.com,+270623432715,Free State,Durban,1336,100K-250K,Employed,365
CUS58790,Andrew,Lynch,9108250085,1951-04-13,M,andrew.lynch@gmail.com,+270721110146,KwaZulu-Natal,Bloemfontein,9930,1M+,Self-employed,653
CUS30115,Steven,Black,7902270086,1977-07-05,F,steven.black@yahoo.com,+270743168591,KwaZulu-Natal,Johannesburg,7405,500K-1M,Employed,456
CUS25479,Mike,Fritz,8811287084,1948-06-02,M,mike.fritz@gmail.com,+270829270370,Western Cape,Bloemfontein,7155,1M+,Retired,787
CUS73747,Justin,Dickerson,6508083188,1963-01-14,F,justin.dickerson@yahoo.com,+270811816935,Gauteng,East London,3178,0-100K,Self-employed,837
CUS28761,Theresa,Sanchez,8610239080,1946-08-04,M,theresa.sanchez@yahoo.com,+270744396281,Limpopo,Kimberley,9130,100K-250K,Student,382
CUS67244,Alexander,Koch,9707050181,1941-10-18,M,alexander.koch@outlook.com,+270680992334,Mpumalanga,Durban,8017,0-100K,Student,612
CUS60604,Ann,Simmons,6410190187,1958-08-30,F,ann.simmons@outlook.com,+270647272656,KwaZulu-Natal,Johannesburg,7725,250K-500K,Self-employed,472
CUS68750,Catherine,Hill,7405012081,2001-04-22,M,catherine.hill@outlook.com,+270659422786,Mpumalanga,Kimberley,2956,250K-500K,Employed,378
CUS92818,Diana,Gomez,7310263088,1962-06-24,F,diana.gomez@yahoo.com,+270675061945,Gauteng,Kimberley,2648,500K-1M,Student,352
CUS29265,Amanda,Potter,6102175082,1979-07-30,F,amanda.potter@gmail.com,+270829243351,Free State,Durban,2764,1M+,Self-employed,376
CUS97734,Charles,Savage,7206196086,1958-07-02,F,charles.savage@yahoo.com,+270731798160,Mpumalanga,Johannesburg,6201,0-100K,Self-employed,673
CUS79292,Paul,Bass,6309168187,2006-05-20,F,paul.bass@yahoo.com,+270788942955,Western Cape,Cape Town,8655,1M+,Retired,436
CUS77756,Edward,Russell,6811109083,1992-09-20,M,edward.russell@gmail.com,+270649493757,Gauteng,Bloemfontein,1153,500K-1M,Employed,534
CUS76487,Matthew,Shepherd,7203010181,2004-04-01,M,matthew.shepherd@outlook.com,+270763756947,Free State,Kimberley,7677,0-100K,Employed,578
CUS36141,Adam,Perez,9507122186,1959-05-04,M,adam.perez@gmail.com,+270680673917,Mpumalanga,Durban,1329,0-100K,Retired,301
CUS41609,Gene,Williams,7610068086,1986-06-16,F,gene.williams@gmail.com,+270834470339,KwaZulu-Natal,Bloemfontein,2604,250K-500K,Self-employed,525
CUS97757,Robert,Jones,7307010084,1976-08-03,M,robert.jones@gmail.com,+270652695318,Free State,Kimberley,1693,100K-250K,Retired,428
CUS76916,Philip,Cardenas,7602221085,1959-03-24,M,philip.cardenas@yahoo.com,+270746371703,Western Cape,Cape Town,7194,0-100K,Employed,744
CUS20759,Linda,Hernandez,9805180083,1986-09-03,M,linda.hernandez@outlook.com,+270783061224,Northern Cape,Polokwane,5076,250K-500K,Employed,304
CUS53063,Billy,Mason,8305110084,1966-10-16,M,billy.mason@gmail.com,+270663986625,Mpumalanga,Pretoria,6734,250K-500K,Retired,680
CUS89548,Brianna,Reyes,7604049088,1999-10-05,F,brianna.reyes@outlook.com,+270723593674,Mpumalanga,Durban,6268,250K-500K,Student,590
CUS68473,Kevin,Zimmerman,8303052184,1958-02-09,M,kevin.zimmerman@outlook.com,+270723828894,North West,Kimberley,4129,250K-500K,Employed,721
CUS32035,Mary,Martin,6803121184,1978-04-03,M,mary.martin@gmail.com,+270783949763,Northern Cape,Durban,4480,500K-1M,Retired,742
CUS45067,Jonathan,Reid,7802074087,1994-03-30,M,jonathan.reid@outlook.com,+270647273841,Gauteng,Pretoria,3162,500K-1M,Self-employed,681
CUS71181,Wayne,Hooper,8203222183,1961-05-20,M,wayne.hooper@gmail.com,+270628951030,Western Cape,East London,6314,500K-1M,Self-employed,651
CUS31673,Cody,Moses,9210214184,2006-05-18,F,cody.moses@gmail.com,+270784998167,Gauteng,Kimberley,4875,500K-1M,Self-employed,594
CUS10621,Katherine,Spencer,9904015189,1966-06-18,F,katherine.spencer@gmail.com,+270830000975,KwaZulu-Natal,Port Elizabeth,9773,1M+,Employed,620
CUS19075,Natalie,Gomez,8408199083,1968-09-25,F,natalie.gomez@outlook.com,+270633915329,Gauteng,Cape Town,6408,500K-1M,Employed,320
CUS36607,Jared,Flores,9604155089,1968-01-30,F,jared.flores@gmail.com,+270631534785,Free State,Kimberley,4068,500K-1M,Employed,661
CUS15167,Tammie,Gutierrez,7910100081,2003-03-31,F,tammie.gutierrez@outlook.com,+270729350187,Mpumalanga,Pretoria,2906,250K-500K,Student,370
CUS99303,Julie,Melendez,8202075089,1999-08-04,M,julie.melendez@gmail.com,+270790322116,Free State,Polokwane,4133,0-100K,Employed,684
CUS89437,Jessica,Dunn,7007169081,1975-03-31,F,jessica.dunn@yahoo.com,+270665231839,Gauteng,Kimberley,5948,0-100K,Self-employed,375
CUS31157,Kristopher,Norman,8108134083,1984-03-08,F,kristopher.norman@outlook.com,+270629312695,Western Cape,Cape Town,1678,100K-250K,Self-employed,496
CUS53495,Taylor,Hahn,6601071180,1954-06-16,F,taylor.hahn@outlook.com,+270622469155,Northern Cape,Bloemfontein,7607,250K-500K,Employed,420
CUS96998,Walter,Martin,6610204084,1954-09-22,M,walter.martin@outlook.com,+270789957423,Limpopo,Nelspruit,2035,1M+,Retired,747
CUS97164,William,Francis,9108043186,1977-08-16,F,william.francis@gmail.com,+270641751763,Eastern Cape,Durban,6232,250K-500K,Employed,845
CUS71315,Molly,Romero,8608112184,1999-01-29,F,molly.romero@gmail.com,+270830392025,Eastern Cape,Johannesburg,5206,500K-1M,Self-employed,623
CUS43312,Joseph,Strickland,9701168088,1989-01-11,M,joseph.strickland@gmail.com,+270782152186,Gauteng,Bloemfontein,3964,0-100K,Student,319
CUS98245,Jose,Scott,6611222082,1952-09-28,M,jose.scott@outlook.com,+270761535186,Western Cape,East London,1784,500K-1M,Student,630
CUS83255,Daniel,Anderson,8403231083,2001-01-23,M,daniel.anderson@gmail.com,+270831322317,North West,Johannesburg,8685,1M+,Student,693
CUS59271,Tracy,Rocha,7512120083,1966-06-25,F,tracy.rocha@yahoo.com,+270679195075,Mpumalanga,Kimberley,1436,1M+,Retired,578
CUS10512,David,Morse,6907183083,1981-06-06,M,david.morse@yahoo.com,+270769660676,Free State,East London,1345,100K-250K,Employed,623
CUS52782,Robert,Martin,7602073182,1998-01-15,M,robert.martin@gmail.com,+270620871570,Free State,Port Elizabeth,2593,500K-1M,Retired,307
CUS56950,Stephen,Little,6202153187,2000-03-25,F,stephen.little@yahoo.com,+270821641649,KwaZulu-Natal,Johannesburg,7904,250K-500K,Retired,777
CUS28735,Caleb,Harris,6107150089,1966-10-22,F,caleb.harris@yahoo.com,+270781702845,Limpopo,Bloemfontein,6482,250K-500K,Employed,448
CUS14007,Kevin,White,8312130183,1960-02-06,F,kevin.white@outlook.com,+270785417557,Eastern Cape,Polokwane,2574,250K-500K,Employed,702
CUS27295,William,Taylor,6604011085,1988-03-14,F,william.taylor@yahoo.com,+270763402179,Northern Cape,Kimberley,4077,500K-1M,Retired,693
CUS54087,Angelica,Morales,6512047184,1984-02-13,F,angelica.morales@yahoo.com,+270769293392,Free State,Kimberley,8711,500K-1M,Retired,825
CUS64391,Gina,Kelley,9801027087,1939-05-08,M,gina.kelley@yahoo.com,+270821958243,KwaZulu-Natal,East London,1670,500K-1M,Student,610
CUS15375,Morgan,Duncan,8103137184,1984-06-12,M,morgan.duncan@outlook.com,+270767701926,Free State,Cape Town,6391,100K-250K,Student,302
CUS58375,Susan,Poole,8210234188,1963-08-05,F,susan.poole@outlook.com,+270677726622,North West,Nelspruit,2047,100K-250K,Retired,301
CUS38678,Andrea,Carter,6610195185,1953-07-01,M,andrea.carter@yahoo.com,+270768596087,Limpopo,East London,4397,250K-500K,Employed,394
CUS29915,Cole,Cox,7711196184,1987-02-12,F,cole.cox@outlook.com,+270608816546,Eastern Cape,Durban,7293,0-100K,Self-employed,484
CUS88618,Whitney,Wright,9112263181,2006-08-19,M,whitney.wright@gmail.com,+270719105526,Gauteng,Cape Town,8333,100K-250K,Employed,304
CUS46372,Shelley,Brooks,8502062181,1943-11-15,F,shelley.brooks@gmail.com,+270719884519,Mpumalanga,Kimberley,9590,500K-1M,Self-employed,836
CUS54266,Adam,Thomas,8809109185,2001-11-12,M,adam.thomas@yahoo.com,+270646487409,North West,Johannesburg,5804,250K-500K,Employed,313
CUS43648,Christopher,Ward,6112226189,1983-09-03,F,christopher.ward@outlook.com,+270671152911,North West,Nelspruit,8731,0-100K,Employed,761
CUS43000,Amy,Henderson,9909123187,1976-01-15,F,amy.henderson@yahoo.com,+270672208359,Western Cape,Kimberley,7599,250K-500K,Self-employed,818
CUS77449,Jessica,Delacruz,9111205080,1964-06-01,M,jessica.delacruz@outlook.com,+270682058093,Western Cape,Port Elizabeth,7261,250K-500K,Retired,614
CUS89672,Emily,Patel,9605144184,1978-06-30,F,emily.patel@yahoo.com,+270796205260,Eastern Cape,Cape Town,6674,250K-500K,Retired,796
CUS30710,Jessica,Jackson,7901030084,1954-10-02,F,jessica.jackson@yahoo.com,+270609660437,Gauteng,Durban,6845,100K-250K,Student,471
CUS60256,Kelly,Ayala,8510056080,1973-07-15,F,kelly.ayala@yahoo.com,+270738144521,KwaZulu-Natal,Pretoria,9035,500K-1M,Employed,769
CUS22543,Nicole,Vega,6206083182,1990-11-09,M,nicole.vega@yahoo.com,+270849725111,Eastern Cape,Nelspruit,5287,500K-1M,Employed,678
CUS50493,Jamie,Edwards,6401263180,1963-09-06,M,jamie.edwards@outlook.com,+270656293587,Mpumalanga,Johannesburg,4101,1M+,Employed,430
CUS12077,Steven,Golden,8207123088,1940-02-18,F,steven.golden@yahoo.com,+270616209114,Mpumalanga,Polokwane,1885,250K-500K,Self-employed,308
CUS17190,Christopher,Leon,9906024180,2005-05-29,M,christopher.leon@outlook.com,+270622336976,Gauteng,Port Elizabeth,3125,500K-1M,Self-employed,633
CUS36188,Michelle,Brown,8011270185,1981-06-23,M,michelle.brown@outlook.com,+270687881417,Western Cape,East London,9444,0-100K,Student,532
CUS24283,Brittany,Klein,6505024089,1969-11-09,M,brittany.klein@gmail.com,+270718521415,Western Cape,Kimberley,2787,1M+,Employed,764
CUS35342,Cody,Nolan,8408020187,1974-04-01,M,cody.nolan@outlook.com,+270669197503,Limpopo,Polokwane,4908,500K-1M,Student,465
CUS18268,Arthur,Mcmahon,8407124088,1961-06-22,M,arthur.mcmahon@outlook.com,+270729667975,Gauteng,Kimberley,5022,100K-250K,Student,549
CUS21305,James,Herrera,7812152080,1942-07-15,F,james.herrera@yahoo.com,+270724218423,North West,Polokwane,1751,0-100K,Employed,606
CUS79944,James,Torres,8309116080,1960-10-02,F,james.torres@yahoo.com,+270714329614,Eastern Cape,Durban,2381,0-100K,Retired,389
CUS94620,Anthony,Bennett,9009150184,1968-09-09,M,anthony.bennett@yahoo.com,+270731172949,Limpopo,Durban,6303,1M+,Self-employed,534
CUS94916,Melissa,Macdonald,6703158087,2005-04-21,M,melissa.macdonald@yahoo.com,+270735270450,Mpumalanga,Kimberley,3857,1M+,Employed,708
CUS55627,Teresa,Kim,8802229082,2002-04-09,F,teresa.kim@yahoo.com,+270602917960,North West,Polokwane,3775,100K-250K,Student,513
CUS80660,William,Travis,8811153086,1979-01-06,M,william.travis@outlook.com,+270725880934,Free State,Johannesburg,8218,100K-250K,Employed,527
CUS17239,Angela,Duncan,8511250183,1954-10-20,F,angela.duncan@gmail.com,+270747176303,Northern Cape,Durban,8152,100K-250K,Student,775
CUS63770,Ashley,Melendez,8304220085,2001-04-24,F,ashley.melendez@outlook.com,+270653919504,North West,Cape Town,8070,0-100K,Self-employed,417
CUS67185,Sarah,Jordan,7807238181,1981-03-07,M,sarah.jordan@gmail.com,+270632495475,Mpumalanga,East London,8894,0-100K,Employed,328
CUS72509,Mariah,Wilson,7906037087,1962-08-19,M,mariah.wilson@outlook.com,+270735136732,Gauteng,Pretoria,2728,250K-500K,Employed,714
